user_a,user_b,log_retweet
dougducey,VitalantAZ,3.044522437723423
billg,VitalantAZ,3.044522437723423
billg,RJRobb,0.6931471805599453
RJRobb,azcentral,0.6931471805599453
billg,azcentral,0.6931471805599453
billg,HonorHealth,1.9459101490553132
billg,maricopacounty,2.3978952727983707
billg,maricopacounty,0.6931471805599453
billg,dougducey,0.6931471805599453
billg,AZCourts,2.302585092994046
billg,jertybird,0.0
jertybird,PingTour,0.0
billg,PingTour,0.0
billg,maricopacounty,1.9459101490553132
maricopacounty,MaricopaVote,1.9459101490553132
billg,MaricopaVote,1.9459101490553132
billg,maricopacounty,0.0
billg,Tesla,0.0
billg,maricopacounty,0.0
billg,maricopacounty,0.0
billg,dougducey,3.1780538303479458
billg,DaisyMtnFire,4.430816798843313
billg,jeremyduda,2.302585092994046
jeremyduda,dougducey,2.302585092994046
billg,dougducey,2.302585092994046
billg,senatemajldr,9.122601457668177
billg,DaisyMtnFire,0.6931471805599453
billg,maricopacounty,1.6094379124341003
billg,PingTour,1.6094379124341003
PingTour,TravelersChamp,1.6094379124341003
PingTour,MacHughesGolf,1.6094379124341003
billg,TravelersChamp,1.6094379124341003
TravelersChamp,MacHughesGolf,1.6094379124341003
billg,MacHughesGolf,1.6094379124341003
billg,HBACA_AZ,0.6931471805599453
HBACA_AZ,maricopacounty,0.6931471805599453
HBACA_AZ,Maricopahealth,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,Maricopahealth,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
billg,dougducey,0.6931471805599453
dougducey,maricopacounty,0.6931471805599453
dougducey,DaisyMtnFire,0.6931471805599453
dougducey,PHXFire,0.6931471805599453
dougducey,azstateforestry,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,DaisyMtnFire,0.6931471805599453
maricopacounty,PHXFire,0.6931471805599453
maricopacounty,azstateforestry,0.6931471805599453
billg,DaisyMtnFire,0.6931471805599453
DaisyMtnFire,PHXFire,0.6931471805599453
DaisyMtnFire,azstateforestry,0.6931471805599453
billg,PHXFire,0.6931471805599453
PHXFire,azstateforestry,0.6931471805599453
billg,azstateforestry,0.6931471805599453
billg,DaisyMtnFire,1.791759469228055
billg,DaisyMtnFire,2.302585092994046
billg,azstateforestry,3.8066624897703196
billg,12News,0.0
12News,maricopacounty,0.0
12News,MaricopaVote,0.0
12News,Maricopahealth,0.0
billg,maricopacounty,0.0
maricopacounty,MaricopaVote,0.0
maricopacounty,Maricopahealth,0.0
billg,MaricopaVote,0.0
MaricopaVote,Maricopahealth,0.0
billg,Maricopahealth,0.0
billg,DaisyMtnFire,0.0
DaisyMtnFire,PHXFire,0.0
DaisyMtnFire,MaricopaEmerg,0.0
billg,PHXFire,0.0
PHXFire,MaricopaEmerg,0.0
billg,MaricopaEmerg,0.0
billg,EPCORUSA,0.6931471805599453
EPCORUSA,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,anthemAZcouncil,2.0794415416798357
anthemAZcouncil,DaisyMtnFire,2.0794415416798357
billg,DaisyMtnFire,2.0794415416798357
billg,maricopacounty,0.6931471805599453
billg,DaisyMtnFire,5.1298987149230735
billg,abc15,4.1588830833596715
billg,maricopacounty,0.0
maricopacounty,CircletheCityAZ,0.0
billg,CircletheCityAZ,0.0
billg,DaisyMtnFire,0.0
billg,dougducey,3.9318256327243257
billg,PhoenixPolice,3.2188758248682006
billg,dougducey,3.6635616461296463
dougducey,AZDHS,3.6635616461296463
billg,AZDHS,3.6635616461296463
billg,maricopacounty,0.6931471805599453
maricopacounty,Maricopahealth,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
billg,MaricopaEmerg,0.6931471805599453
MaricopaEmerg,DaisyMtnFire,0.6931471805599453
MaricopaEmerg,azstateforestry,0.6931471805599453
MaricopaEmerg,maricopacounty,0.6931471805599453
billg,DaisyMtnFire,0.6931471805599453
DaisyMtnFire,azstateforestry,0.6931471805599453
DaisyMtnFire,maricopacounty,0.6931471805599453
billg,azstateforestry,0.6931471805599453
azstateforestry,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,0.0
billg,ScottsdaleAssoc,0.0
ScottsdaleAssoc,PhxREALTORS,0.0
ScottsdaleAssoc,SEVRAR,0.0
billg,PhxREALTORS,0.0
PhxREALTORS,SEVRAR,0.0
billg,SEVRAR,0.0
billg,maricopacounty,0.0
maricopacounty,PingTour,0.0
billg,PingTour,0.0
billg,ShopMetrocenter,0.6931471805599453
billg,PingTour,0.6931471805599453
billg,DaisyMtnFire,3.8066624897703196
billg,PingTour,0.0
billg,GovBrewer,1.0986122886681098
billg,dougducey,4.584967478670572
billg,Maricopahealth,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,MaricopaEmerg,0.6931471805599453
MaricopaEmerg,ASU,0.6931471805599453
MaricopaEmerg,uarizona,0.6931471805599453
MaricopaEmerg,AmeriCorps,0.6931471805599453
billg,ASU,0.6931471805599453
ASU,uarizona,0.6931471805599453
ASU,AmeriCorps,0.6931471805599453
billg,uarizona,0.6931471805599453
uarizona,AmeriCorps,0.6931471805599453
billg,AmeriCorps,0.6931471805599453
billg,RepGregStanton,1.9459101490553132
RepGregStanton,Maricopahealth,1.9459101490553132
billg,Maricopahealth,1.9459101490553132
billg,Dbacks,2.1972245773362196
Dbacks,AZCardinals,2.1972245773362196
Dbacks,Suns,2.1972245773362196
Dbacks,PhoenixMercury,2.1972245773362196
Dbacks,ArizonaCoyotes,2.1972245773362196
Dbacks,dougducey,2.1972245773362196
billg,AZCardinals,2.1972245773362196
AZCardinals,Suns,2.1972245773362196
AZCardinals,PhoenixMercury,2.1972245773362196
AZCardinals,ArizonaCoyotes,2.1972245773362196
AZCardinals,dougducey,2.1972245773362196
billg,Suns,2.1972245773362196
Suns,PhoenixMercury,2.1972245773362196
Suns,ArizonaCoyotes,2.1972245773362196
Suns,dougducey,2.1972245773362196
billg,PhoenixMercury,2.1972245773362196
PhoenixMercury,ArizonaCoyotes,2.1972245773362196
PhoenixMercury,dougducey,2.1972245773362196
billg,ArizonaCoyotes,2.1972245773362196
ArizonaCoyotes,dougducey,2.1972245773362196
billg,dougducey,2.1972245773362196
billg,tcani,0.6931471805599453
tcani,Maricopahealth,0.6931471805599453
tcani,Maricopahealth,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
Maricopahealth,Maricopahealth,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
billg,dougducey,4.02535169073515
dougducey,AZDHS,4.02535169073515
dougducey,drcarachrist,4.02535169073515
billg,AZDHS,4.02535169073515
AZDHS,drcarachrist,4.02535169073515
billg,drcarachrist,4.02535169073515
billg,maricopacounty,0.0
billg,dougducey,0.6931471805599453
billg,gotowebinar,0.6931471805599453
gotowebinar,BrianTobinphx,0.6931471805599453
gotowebinar,DaisyMtnFire,0.6931471805599453
gotowebinar,maricopacounty,0.6931471805599453
gotowebinar,anthemAZcouncil,0.6931471805599453
billg,BrianTobinphx,0.6931471805599453
BrianTobinphx,DaisyMtnFire,0.6931471805599453
BrianTobinphx,maricopacounty,0.6931471805599453
BrianTobinphx,anthemAZcouncil,0.6931471805599453
billg,DaisyMtnFire,0.6931471805599453
DaisyMtnFire,maricopacounty,0.6931471805599453
DaisyMtnFire,anthemAZcouncil,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,anthemAZcouncil,0.6931471805599453
billg,anthemAZcouncil,0.6931471805599453
billg,maricopacounty,1.0986122886681098
maricopacounty,Maricopahealth,1.0986122886681098
billg,Maricopahealth,1.0986122886681098
billg,maricopacounty,0.0
billg,RepGregStanton,2.302585092994046
RepGregStanton,Maricopahealth,2.302585092994046
RepGregStanton,ASU,2.302585092994046
RepGregStanton,uarizona,2.302585092994046
RepGregStanton,AmeriCorps,2.302585092994046
RepGregStanton,crisisnetwork,2.302585092994046
billg,Maricopahealth,2.302585092994046
Maricopahealth,ASU,2.302585092994046
Maricopahealth,uarizona,2.302585092994046
Maricopahealth,AmeriCorps,2.302585092994046
Maricopahealth,crisisnetwork,2.302585092994046
billg,ASU,2.302585092994046
ASU,uarizona,2.302585092994046
ASU,AmeriCorps,2.302585092994046
ASU,crisisnetwork,2.302585092994046
billg,uarizona,2.302585092994046
uarizona,AmeriCorps,2.302585092994046
uarizona,crisisnetwork,2.302585092994046
billg,AmeriCorps,2.302585092994046
AmeriCorps,crisisnetwork,2.302585092994046
billg,crisisnetwork,2.302585092994046
billg,CrisisNetworkAZ,0.6931471805599453
CrisisNetworkAZ,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,0.0
billg,azcentral,0.6931471805599453
billg,azcommerce,1.791759469228055
azcommerce,ARIZONAatWORK,1.791759469228055
billg,ARIZONAatWORK,1.791759469228055
billg,GlennHamer,4.219507705176107
GlennHamer,ScottGottliebMD,4.219507705176107
billg,ScottGottliebMD,4.219507705176107
billg,maricopacounty,0.6931471805599453
maricopacounty,Maricopahealth,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
billg,PGATOUR,0.0
billg,apandassociates,0.6931471805599453
apandassociates,courtpio,0.6931471805599453
billg,courtpio,0.6931471805599453
billg,DrFinchDVUSD,0.6931471805599453
DrFinchDVUSD,DVUSD,0.6931471805599453
DrFinchDVUSD,maricopacounty,0.6931471805599453
DrFinchDVUSD,mcldaz,0.6931471805599453
billg,DVUSD,0.6931471805599453
DVUSD,maricopacounty,0.6931471805599453
DVUSD,mcldaz,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,mcldaz,0.6931471805599453
billg,mcldaz,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,ASU,0.6931471805599453
maricopacounty,uarizona,0.6931471805599453
maricopacounty,AmeriCorps,0.6931471805599453
maricopacounty,Maricopahealth,0.6931471805599453
billg,ASU,0.6931471805599453
ASU,uarizona,0.6931471805599453
ASU,AmeriCorps,0.6931471805599453
ASU,Maricopahealth,0.6931471805599453
billg,uarizona,0.6931471805599453
uarizona,AmeriCorps,0.6931471805599453
uarizona,Maricopahealth,0.6931471805599453
billg,AmeriCorps,0.6931471805599453
AmeriCorps,Maricopahealth,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
billg,blythegracepllc,0.6931471805599453
blythegracepllc,ScottsdaleFS,0.6931471805599453
blythegracepllc,azcentral,0.6931471805599453
billg,ScottsdaleFS,0.6931471805599453
ScottsdaleFS,azcentral,0.6931471805599453
billg,azcentral,0.6931471805599453
billg,Maricopahealth,1.0986122886681098
billg,Twitter,0.0
Twitter,maricopacounty,0.0
Twitter,Maricopahealth,0.0
billg,maricopacounty,0.0
maricopacounty,Maricopahealth,0.0
billg,Maricopahealth,0.0
billg,apandassociates,1.0986122886681098
apandassociates,HeroZonaOrg,1.0986122886681098
billg,HeroZonaOrg,1.0986122886681098
billg,maricopacounty,1.9459101490553132
billg,maricopacounty,0.0
maricopacounty,mcpabis,0.0
maricopacounty,HonorHealth,0.0
billg,mcpabis,0.0
mcpabis,HonorHealth,0.0
billg,HonorHealth,0.0
billg,VitalantAZ,3.1780538303479458
billg,DaisyMtnFire,2.1972245773362196
DaisyMtnFire,azstateforestry,2.1972245773362196
DaisyMtnFire,TontoForest,2.1972245773362196
billg,azstateforestry,2.1972245773362196
azstateforestry,TontoForest,2.1972245773362196
billg,TontoForest,2.1972245773362196
billg,ScottsdalePD,1.0986122886681098
billg,ZacharyHall,0.0
billg,MaricopaVote,0.6931471805599453
MaricopaVote,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,maricopacounty,0.0
billg,downtownphoenix,0.0
billg,MaricopaVote,2.5649493574615367
MaricopaVote,maricopacounty,2.5649493574615367
billg,maricopacounty,2.5649493574615367
billg,downtownphoenix,1.3862943611198906
billg,dougducey,0.0
billg,azstateforestry,3.4339872044851463
billg,maricopacounty,1.791759469228055
billg,SpyDoggie,0.6931471805599453
SpyDoggie,Garrett_Archer,0.6931471805599453
billg,Garrett_Archer,0.6931471805599453
billg,PHXFire,1.0986122886681098
billg,maricopacounty,3.4339872044851463
billg,CaveCreek_AZ,1.3862943611198906
CaveCreek_AZ,azstateforestry,1.3862943611198906
CaveCreek_AZ,MaricopaEmerg,1.3862943611198906
billg,azstateforestry,1.3862943611198906
azstateforestry,MaricopaEmerg,1.3862943611198906
billg,MaricopaEmerg,1.3862943611198906
billg,SpaceX,1.6094379124341003
SpaceX,NASA,1.6094379124341003
SpaceX,elonmusk,1.6094379124341003
billg,NASA,1.6094379124341003
NASA,elonmusk,1.6094379124341003
billg,elonmusk,1.6094379124341003
billg,TalkingTrashPHX,1.3862943611198906
TalkingTrashPHX,downtownphoenix,1.3862943611198906
billg,downtownphoenix,1.3862943611198906
billg,dougducey,1.0986122886681098
dougducey,VitalantAZ,1.0986122886681098
billg,VitalantAZ,1.0986122886681098
billg,NWSPhoenix,4.382026634673881
billg,MLBcathedrals,0.0
MLBcathedrals,cindycasaus,0.0
MLBcathedrals,JerryReussMLB,0.0
MLBcathedrals,Mariners,0.0
MLBcathedrals,JimDJohnson,0.0
MLBcathedrals,MLB,0.0
MLBcathedrals,NBA,0.0
MLBcathedrals,SeattleSonics,0.0
billg,cindycasaus,0.0
cindycasaus,JerryReussMLB,0.0
cindycasaus,Mariners,0.0
cindycasaus,JimDJohnson,0.0
cindycasaus,MLB,0.0
cindycasaus,NBA,0.0
cindycasaus,SeattleSonics,0.0
billg,JerryReussMLB,0.0
JerryReussMLB,Mariners,0.0
JerryReussMLB,JimDJohnson,0.0
JerryReussMLB,MLB,0.0
JerryReussMLB,NBA,0.0
JerryReussMLB,SeattleSonics,0.0
billg,Mariners,0.0
Mariners,JimDJohnson,0.0
Mariners,MLB,0.0
Mariners,NBA,0.0
Mariners,SeattleSonics,0.0
billg,JimDJohnson,0.0
JimDJohnson,MLB,0.0
JimDJohnson,NBA,0.0
JimDJohnson,SeattleSonics,0.0
billg,MLB,0.0
MLB,NBA,0.0
MLB,SeattleSonics,0.0
billg,NBA,0.0
NBA,SeattleSonics,0.0
billg,SeattleSonics,0.0
billg,zoom_us,1.0986122886681098
zoom_us,seeitourway,1.0986122886681098
billg,seeitourway,1.0986122886681098
billg,dougducey,0.0
billg,KateMcGeeAZ,0.6931471805599453
KateMcGeeAZ,Facebook,0.6931471805599453
KateMcGeeAZ,AZGOPLD28,0.6931471805599453
billg,Facebook,0.6931471805599453
Facebook,AZGOPLD28,0.6931471805599453
billg,AZGOPLD28,0.6931471805599453
billg,JimGaffigan,4.574710978503383
JimGaffigan,VitalantOrg,4.574710978503383
billg,VitalantOrg,4.574710978503383
billg,pvschools,1.0986122886681098
pvschools,maricopacounty,1.0986122886681098
pvschools,maricopacounty,1.0986122886681098
pvschools,DrJesseWelsh,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,maricopacounty,1.0986122886681098
maricopacounty,DrJesseWelsh,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,DrJesseWelsh,1.0986122886681098
billg,DrJesseWelsh,1.0986122886681098
billg,maricopacounty,2.1972245773362196
maricopacounty,ARIZONAatWORK,2.1972245773362196
billg,ARIZONAatWORK,2.1972245773362196
billg,shopdesertridge,1.3862943611198906
shopdesertridge,maricopacounty,1.3862943611198906
billg,maricopacounty,1.3862943611198906
billg,maricopacounty,1.0986122886681098
maricopacounty,DrFinchDVUSD,1.0986122886681098
maricopacounty,DVUSD,1.0986122886681098
billg,DrFinchDVUSD,1.0986122886681098
DrFinchDVUSD,DVUSD,1.0986122886681098
billg,DVUSD,1.0986122886681098
billg,DaisyMtnFire,2.6390573296152584
DaisyMtnFire,DaisyMtnFire,2.6390573296152584
DaisyMtnFire,PHXFire,2.6390573296152584
DaisyMtnFire,PeoriaFire,2.6390573296152584
DaisyMtnFire,GlendaleFire,2.6390573296152584
billg,DaisyMtnFire,2.6390573296152584
DaisyMtnFire,PHXFire,2.6390573296152584
DaisyMtnFire,PeoriaFire,2.6390573296152584
DaisyMtnFire,GlendaleFire,2.6390573296152584
billg,PHXFire,2.6390573296152584
PHXFire,PeoriaFire,2.6390573296152584
PHXFire,GlendaleFire,2.6390573296152584
billg,PeoriaFire,2.6390573296152584
PeoriaFire,GlendaleFire,2.6390573296152584
billg,GlendaleFire,2.6390573296152584
billg,maricopacounty,0.0
maricopacounty,Maricopahealth,0.0
billg,Maricopahealth,0.0
billg,swiesebaby24,3.784189633918261
billg,anthemAZcouncil,1.0986122886681098
billg,maricopacounty,0.0
billg,csaofaz,0.6931471805599453
csaofaz,Zoom,0.6931471805599453
billg,Zoom,0.6931471805599453
billg,GPEC,0.0
GPEC,Zoom,0.0
GPEC,maricopacounty,0.0
billg,Zoom,0.0
Zoom,maricopacounty,0.0
billg,maricopacounty,0.0
billg,Westgate_AZ,1.0986122886681098
Westgate_AZ,GlendaleAZPD,1.0986122886681098
billg,GlendaleAZPD,1.0986122886681098
billg,jennmarson,0.0
jennmarson,TravisGrantham,0.0
jennmarson,Jim_Waring,0.0
jennmarson,Jim_Waring,0.0
jennmarson,CityofPhoenixAZ,0.0
billg,TravisGrantham,0.0
TravisGrantham,Jim_Waring,0.0
TravisGrantham,Jim_Waring,0.0
TravisGrantham,CityofPhoenixAZ,0.0
billg,Jim_Waring,0.0
Jim_Waring,Jim_Waring,0.0
Jim_Waring,CityofPhoenixAZ,0.0
billg,Jim_Waring,0.0
Jim_Waring,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,azcommerce,1.6094379124341003
azcommerce,dougducey,1.6094379124341003
billg,dougducey,1.6094379124341003
billg,maricopacounty,1.0986122886681098
billg,Maricopahealth,1.6094379124341003
billg,DaisyMtnFire,2.3978952727983707
billg,maricopacounty,0.0
billg,maricopacounty,0.6931471805599453
maricopacounty,DaisyMtnFire,0.6931471805599453
billg,DaisyMtnFire,0.6931471805599453
billg,CaveCreek_AZ,0.6931471805599453
billg,PGATOUR,0.0
billg,PGA,0.0
PGA,NBCSports,0.0
billg,NBCSports,0.0
billg,maricopacounty,0.0
maricopacounty,Maricopahealth,0.0
billg,Maricopahealth,0.0
billg,Webex,0.0
Webex,debstarkaz,0.0
Webex,maricopacounty,0.0
Webex,mysunnyslope,0.0
billg,debstarkaz,0.0
debstarkaz,maricopacounty,0.0
debstarkaz,mysunnyslope,0.0
billg,maricopacounty,0.0
maricopacounty,mysunnyslope,0.0
billg,mysunnyslope,0.0
billg,azfec,0.0
billg,zoom_us,0.0
zoom_us,maricopacounty,0.0
billg,maricopacounty,0.0
billg,GlennHamer,0.6931471805599453
GlennHamer,Facebook,0.6931471805599453
GlennHamer,AZChamber,0.6931471805599453
GlennHamer,maricopacounty,0.6931471805599453
billg,Facebook,0.6931471805599453
Facebook,AZChamber,0.6931471805599453
Facebook,maricopacounty,0.6931471805599453
billg,AZChamber,0.6931471805599453
AZChamber,maricopacounty,0.6931471805599453
billg,maricopacounty,0.6931471805599453
billg,PhoenixPolice,0.0
PhoenixPolice,VLeadership,0.0
PhoenixPolice,CityofPhoenixAZ,0.0
billg,VLeadership,0.0
VLeadership,CityofPhoenixAZ,0.0
billg,CityofPhoenixAZ,0.0
billg,Maricopahealth,0.0
Maricopahealth,maricopacounty,0.0
billg,maricopacounty,0.0
billg,dougducey,1.0986122886681098
dougducey,maricopacounty,1.0986122886681098
dougducey,HonorHealth,1.0986122886681098
dougducey,BannerHealth,1.0986122886681098
dougducey,DignityHealth,1.0986122886681098
billg,maricopacounty,1.0986122886681098
maricopacounty,HonorHealth,1.0986122886681098
maricopacounty,BannerHealth,1.0986122886681098
maricopacounty,DignityHealth,1.0986122886681098
billg,HonorHealth,1.0986122886681098
HonorHealth,BannerHealth,1.0986122886681098
HonorHealth,DignityHealth,1.0986122886681098
billg,BannerHealth,1.0986122886681098
BannerHealth,DignityHealth,1.0986122886681098
billg,DignityHealth,1.0986122886681098
billg,Maricopahealth,0.6931471805599453
Maricopahealth,AZDHS,0.6931471805599453
Maricopahealth,azcentral,0.6931471805599453
billg,AZDHS,0.6931471805599453
AZDHS,azcentral,0.6931471805599453
billg,azcentral,0.6931471805599453
billg,maricopacounty,1.0986122886681098
billg,MayoClinic,0.6931471805599453
MayoClinic,dougducey,0.6931471805599453
billg,dougducey,0.6931471805599453
billg,NWSPhoenix,0.0
billg,maricopacounty,0.0
billg,GlennHamer,1.0986122886681098
GlennHamer,billgatesaz,1.0986122886681098
billg,billgatesaz,1.0986122886681098
billg,HonorHealth,0.6931471805599453
HonorHealth,Maricopahealth,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
billg,GlennHamer,0.6931471805599453
GlennHamer,maricopacounty,0.6931471805599453
GlennHamer,Maricopahealth,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,Maricopahealth,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
billg,Maricopahealth,2.772588722239781
billg,AZSenateGOP,2.4849066497880004
AZSenateGOP,FannKfann,2.4849066497880004
billg,FannKfann,2.4849066497880004
billg,NWSPhoenix,3.4657359027997265
billg,maricopacounty,0.0
maricopacounty,MCanimalcare,0.0
maricopacounty,gotowebinar,0.0
maricopacounty,YouTube,0.0
billg,MCanimalcare,0.0
MCanimalcare,gotowebinar,0.0
MCanimalcare,YouTube,0.0
billg,gotowebinar,0.0
gotowebinar,YouTube,0.0
billg,YouTube,0.0
billg,RepublicService,1.0986122886681098
RepublicService,azcentral,1.0986122886681098
billg,azcentral,1.0986122886681098
billg,Maricopahealth,2.302585092994046
billg,maricopacounty,1.6094379124341003
billg,FCDFloodInfo,1.0986122886681098
billg,AmSafeSOARS,0.6931471805599453
AmSafeSOARS,maricopacounty,0.6931471805599453
AmSafeSOARS,Maricopahealth,0.6931471805599453
AmSafeSOARS,MaricopaEmerg,0.6931471805599453
billg,maricopacounty,0.6931471805599453
maricopacounty,Maricopahealth,0.6931471805599453
maricopacounty,MaricopaEmerg,0.6931471805599453
billg,Maricopahealth,0.6931471805599453
Maricopahealth,MaricopaEmerg,0.6931471805599453
billg,MaricopaEmerg,0.6931471805599453
billg,HonorHealth,0.0
billg,maricopacounty,0.0
billg,maricopacounty,0.0
maricopacounty,Maricopahealth,0.0
billg,Maricopahealth,0.0
billg,maricopacounty,1.791759469228055
billg,AllisterAdel,1.0986122886681098
billg,Maricopahealth,0.6931471805599453
billg,dougducey,2.4849066497880004
dougducey,BannerHealth,2.4849066497880004
billg,BannerHealth,2.4849066497880004
billg,PHXSkyHarbor,0.0
billg,maricopacounty,1.0986122886681098
maricopacounty,NWSPhoenix,1.0986122886681098
billg,NWSPhoenix,1.0986122886681098
billg,SonoraQuestLabs,0.6931471805599453
billg,VitalantOrg,0.0
billg,maricopacounty,0.6931471805599453
maricopacounty,Maricopahealth,0.6931471805599453
maricopacounty,MaricopaEmerg,0.6931471805599453
maricopacounty,ClintLHickman,0.6931471805599453
